SoundC,51.62091662308819,1495782060241
Present,73,1495782060243
SoundRight,64.58334304681618,1495782065391
Entrance,null,1495782067917
UserCount,14,1495782067917
ProjectorPower,On,1495782070088
TurnOnProjector,null,1495782070088
SoundC,55.369951428718224,1495782070245
Present,111,1495782070249
TotalSeatCount,3,1495782070529
TotalSeatCount,3,1495782073610
SoundRight,65.1590722021492,1495782075391
SoundC,52.96571415471127,1495782080251
Present,70,1495782080253
SoundRight,65.41722280051127,1495782085391
TotalSeatCount,3,1495782086532
SoundC,54.210802194865956,1495782090255
Present,72,1495782090258
MoveFocus,GoTour,1495782092095
TotalSeatCount,3,1495782094141
SoundRight,65.64802565364104,1495782095391
SoundC,51.62091662308819,1495782100261
Present,93,1495782100263
SoundRight,65.45201531259464,1495782105391
TotalSeatCount,3,1495782107053
SoundC,48.55773214739296,1495782110265
Present,59,1495782110268
SoundRight,64.83467530849309,1495782115391
SoundC,74.19700410241327,1495782120279
Present,78,1495782120281
SoundRight,65.56166944901474,1495782125391
SoundC,67.01551720930587,1495782130283
Present,81,1495782130286
SoundRight,65.16280323409613,1495782135392
SoundC,50.159038478285424,1495782140305
Present,75,1495782140308
SoundRight,64.64682392055292,1495782145390
SoundC,63.95233273361063,1495782150310
Present,80,1495782150313
MoveFocus,GoTour,1495782152222
SoundRight,64.5783013777192,1495782155391
SoundC,65.24535518573873,1495782160315
Present,76,1495782160318
SoundRight,65.24671441482444,1495782165391
SoundC,50.159038478285424,1495782170320
Present,89,1495782170323
SoundRight,64.31303327985054,1495782175391
TotalSeatCount,3,1495782177401
SoundC,44.808697341762915,1495782180325
Present,53,1495782180328
SoundRight,62.542539644353774,1495782185392
TotalSeatCount,3,1495782190322
SoundC,81.00922338373856,1495782190330
Present,77,1495782190333
SoundRight,64.40933190253106,1495782195391
SoundC,72.66858725677886,1495782200335
Present,69,1495782200338
TotalSeatCount,3,1495782201859
SoundRight,65.21280012429713,1495782205391
Entrance,null,1495782206315
UserCount,15,1495782206316
Entrance,null,1495782206724
UserCount,16,1495782206725
SoundC,75.25847282855663,1495782210346
Present,115,1495782210349
MoveFocus,GoTour,1495782212399
Seat2B,true,1495782213250
TotalSeatCount,4,1495782213250
TotalSeatCount,4,1495782214770
SoundRight,67.640401918153,1495782215391
SoundC,54.210802194865956,1495782220351
Present,72,1495782220354
Entrance,null,1495782222384
UserCount,17,1495782222385
SoundRight,68.48150288263447,1495782225390
SoundC,54.210802194865956,1495782230356
Present,75,1495782230360
SoundRight,70.1224866393823,1495782235391
Seat1B,true,1495782235617
TotalSeatCount,5,1495782235617
TurnOffLightGroup2,null,1495782236807
LightGroup2,Off,1495782236834
SoundC,50.159038478285424,1495782240370
Present,77,1495782240373
SoundRight,72.83813862795266,1495782245391
SoundC,67.56641902255494,1495782250374
Present,80,1495782250377
SoundRight,72.40323533222634,1495782255391
TotalSeatCount,5,1495782260270
SoundC,69.11838317407611,1495782260380
Present,74,1495782260382
SoundRight,73.17474140511436,1495782265390
SoundC,63.26648240367583,1495782270393
Present,77,1495782270395
MoveFocus,GoTour,1495782272626
TotalSeatCount,5,1495782273207
SoundRight,71.18819075224116,1495782275392
SoundC,66.44593723960276,1495782280398
Present,96,1495782280401
SoundRight,72.347508451326,1495782285391
TotalSeatCount,5,1495782286148
SoundC,42.56523641427832,1495782290403
Present,60,1495782290406
Seat2B,false,1495782293162
TotalSeatCount,4,1495782293162
SoundRight,73.39099503943073,1495782295390
TotalSeatCount,4,1495782299030
SoundC,62.551438321825636,1495782300408
Present,74,1495782300411
SoundRight,73.45962172068366,1495782305390
SoundC,63.95233273361063,1495782310413
Present,72,1495782310416
TotalSeatCount,4,1495782311957
SoundRight,73.71045737973536,1495782315391
SoundC,61.023021476191225,1495782320418
Present,102,1495782320421
Seat2B,true,1495782323163
TotalSeatCount,5,1495782323163
SoundRight,73.7292095626771,1495782325392
SoundC,70.0787016850011,1495782330423
Present,67,1495782330426
MoveFocus,GoTour,1495782332763
SoundRight,74.84337762061155,1495782335390
Seat2B,false,1495782338241
TotalSeatCount,4,1495782338241
SoundC,71.42349921662418,1495782340429
Present,58,1495782340431
SoundRight,74.75845586248724,1495782345392
Seat2B,true,1495782348357
TotalSeatCount,5,1495782348357
SoundC,46.78757012382582,1495782350434
Present,70,1495782350444
SoundRight,74.08886951865671,1495782355391
SoundC,59.341519288975356,1495782360455
Present,69,1495782360458
SoundRight,73.70088563523638,1495782365392
SoundC,54.210802194865956,1495782370460
Present,79,1495782370463
SoundRight,74.40176085224957,1495782375392
SoundC,77.79930435088828,1495782380465
Present,82,1495782380468
Seat2B,false,1495782383335
TotalSeatCount,4,1495782383335
SoundRight,74.69704008565336,1495782385391
SoundC,63.26648240367583,1495782390478
Present,91,1495782390481
MoveFocus,GoTour,1495782392882
SoundRight,74.2818509657093,1495782395391
SoundC,50.159038478285424,1495782400483
Present,90,1495782400486
SoundRight,73.62436331986831,1495782405391
SoundC,48.55773214739296,1495782410497
Present,94,1495782410499
SoundRight,73.07906000101806,1495782415390
SoundC,50.159038478285424,1495782420502
Present,57,1495782420504
Seat2B,true,1495782423340
TotalSeatCount,5,1495782423340
SoundRight,72.92720824900941,1495782425391
SoundC,55.369951428718224,1495782430507
Present,62,1495782430510
Seat2B,false,1495782433416
TotalSeatCount,4,1495782433416
SoundRight,71.83783123888233,1495782435390
TotalSeatCount,4,1495782438579
SoundC,72.66858725677886,1495782440512
Present,68,1495782440515
SoundRight,70.93458414860216,1495782445390
SoundC,82.18459763092324,1495782450517
Present,74,1495782450520
TotalSeatCount,4,1495782451527
MoveFocus,GoTour,1495782453065
Seat2B,true,1495782453503
TotalSeatCount,5,1495782453503
SoundRight,71.67214611960789,1495782455390
SoundC,69.60540278108363,1495782460530
Present,79,1495782460533
SoundRight,73.02280575488136,1495782465390
SoundC,57.472817393488484,1495782470535
Present,77,1495782470538
SoundRight,74.11137493395442,1495782475390
SoundC,54.210802194865956,1495782480540
Present,73,1495782480543
SoundRight,74.52150581218056,1495782485390
SoundC,66.44593723960276,1495782490545
Present,78,1495782490548
SoundRight,74.39110960641077,1495782495392
SoundC,74.19700410241327,1495782500550
Present,81,1495782500553
SoundRight,74.23347286000883,1495782505390
SoundC,69.11838317407611,1495782510555
Present,69,1495782510560
MoveFocus,GoTour,1495782513256
SoundRight,73.95197575191114,1495782515390
SoundC,51.62091662308819,1495782520562
Present,75,1495782520565
SoundRight,71.93458075905419,1495782525392
SoundC,74.91204818426347,1495782530567
Present,75,1495782530570
SoundRight,70.68153382805468,1495782535391
SoundC,76.57687443958919,1495782540572
Present,78,1495782540575
SoundRight,71.50890000293421,1495782545390
SoundC,81.95600907073411,1495782550577
Present,77,1495782550580
SoundRight,72.86780814701477,1495782555390
SoundC,70.987085069563,1495782560582
Present,76,1495782560585
SoundRight,73.36550696233485,1495782565390
SoundC,46.78757012382582,1495782570587
Present,79,1495782570590
MoveFocus,GoTour,1495782573384
SoundRight,70.54520134087832,1495782575390
TotalSeatCount,5,1495782578431
SoundC,44.808697341762915,1495782580601
Present,83,1495782580604
SoundRight,68.35070897842235,1495782585390
SoundC,44.808697341762915,1495782590606
Present,77,1495782590609
TotalSeatCount,5,1495782591316
SoundRight,67.00633161897991,1495782595390
SoundC,46.78757012382582,1495782600611
Present,70,1495782600614
SoundRight,63.45953808375839,1495782605390
SoundC,78.37870659506,1495782610616
Present,89,1495782610619
Seat6B,false,1495782611056
TotalSeatCount,4,1495782611056
SoundRight,62.04755361234995,1495782615390
Seat6B,true,1495782616123
TotalSeatCount,5,1495782616123
SoundC,75.25847282855663,1495782620621
Present,92,1495782620624
SoundRight,62.319931923714634,1495782625390
SoundC,59.341519288975356,1495782630626
Present,92,1495782630629
MoveFocus,GoTour,1495782633551
