Seat Occupy,10,1.49965478E12,1.49965518E12
Seat Occupy,4,1.49965478E12,1.4996574E12
Seat Occupy,3,1.49965478E12,1.4996574E12
Light,1,1.49965478E12,1.4996574E12
Light,3,1.49965478E12,1.4996574E12
Light,2,1.49965478E12,1.4996574E12
Sound,11,1.49965478E12,1.4996574E12
Sound,31,1.49965478E12,1.4996574E12
Seat Occupy,5,1.49965491E12,1.49965505E12
Seat Occupy,8,1.49965491E12,1.49965544E12
Seat Occupy,7,1.49965491E12,1.49965622E12
Seat Occupy,5,1.49965518E12,1.49965531E12
Seat Occupy,5,1.49965531E12,1.49965544E12
Seat Occupy,8,1.49965544E12,1.49965557E12
Seat Occupy,5,1.49965557E12,1.49965583E12
Seat Occupy,8,1.4996557E12,1.49965583E12
Seat Occupy,8,1.49965583E12,1.49965596E12
Seat Occupy,5,1.49965583E12,1.49965609E12
Seat Occupy,8,1.49965596E12,1.49965609E12
Seat Occupy,8,1.49965609E12,1.49965622E12
Seat Occupy,5,1.49965609E12,1.49965622E12
Seat Occupy,5,1.49965636E12,1.49965714E12
Seat Occupy,8,1.49965675E12,1.49965714E12
Seat Occupy,7,1.49965714E12,1.49965727E12
Seat Occupy,8,1.49965714E12,1.4996574E12
