Seat Occupy,10,1.49682756E12,1.49682782E12
Seat Occupy,12,1.49682756E12,1.49682808E12
Seat Occupy,8,1.49682756E12,1.49682874E12
Seat Occupy,9,1.49682756E12,1.49682913E12
Sound,31,1.49682756E12,1.49682926E12
Seat Occupy,4,1.49682769E12,1.49682795E12
Sound,11,1.49682769E12,1.49682926E12
Seat Occupy,3,1.49682782E12,1.49682795E12
Seat Occupy,3,1.49682795E12,1.49682874E12
Seat Occupy,4,1.49682795E12,1.49682874E12
Seat Occupy,3,1.49682874E12,1.496829E12
Seat Occupy,4,1.49682887E12,1.496829E12
Existence,0,1.496829E12,1.49682926E12
Existence,0,1.496829E12,1.49682926E12
Existence,0,1.496829E12,1.49682926E12
Seat Occupy,3,1.496829E12,1.49682926E12
Seat Occupy,4,1.49682913E12,1.49682926E12
