Existence,0,1.49861433E12,1.49861578E12
Seat Occupy,3,1.49861433E12,1.49861499E12
Seat Occupy,5,1.49861433E12,1.49861525E12
Seat Occupy,10,1.49861433E12,1.49861551E12
Light,2,1.49861433E12,1.49861578E12
Sound,11,1.49861433E12,1.49861578E12
Sound,31,1.49861433E12,1.49861446E12
Sound,32,1.49861446E12,1.4986146E12
Sound,31,1.4986146E12,1.49861473E12
Sound,32,1.49861473E12,1.49861499E12
Seat Occupy,3,1.49861499E12,1.49861551E12
Sound,32,1.49861499E12,1.49861512E12
Sound,32,1.49861512E12,1.49861525E12
Seat Occupy,5,1.49861525E12,1.49861538E12
Sound,31,1.49861525E12,1.49861551E12
Seat Occupy,5,1.49861538E12,1.49861578E12
Seat Occupy,3,1.49861551E12,1.49861564E12
Sound,32,1.49861551E12,1.49861564E12
Seat Occupy,3,1.49861564E12,1.49861578E12
Sound,31,1.49861564E12,1.49861578E12
