Seat Occupy,9,1.5002855E12,1.50028563E12
Seat Occupy,7,1.5002855E12,1.50028563E12
Seat Occupy,12,1.5002855E12,1.50029153E12
Seat Occupy,1,1.5002855E12,1.50029219E12
Light,3,1.5002855E12,1.50028799E12
Light,1,1.5002855E12,1.50028812E12
Sound,31,1.5002855E12,1.50028563E12
Seat Occupy,4,1.50028563E12,1.50028576E12
Seat Occupy,9,1.50028563E12,1.50028576E12
Seat Occupy,3,1.50028563E12,1.50028576E12
Seat Occupy,11,1.50028563E12,1.50028576E12
Seat Occupy,2,1.50028563E12,1.50028603E12
Seat Occupy,7,1.50028563E12,1.5002876E12
Seat Occupy,5,1.50028563E12,1.50028878E12
Seat Occupy,10,1.50028563E12,1.50029206E12
Seat Occupy,3,1.50028576E12,1.50028589E12
Seat Occupy,11,1.50028576E12,1.50028589E12
Seat Occupy,9,1.50028576E12,1.50028589E12
Seat Occupy,8,1.50028576E12,1.50028589E12
Seat Occupy,4,1.50028576E12,1.50028616E12
Sound,31,1.50028576E12,1.50028642E12
Seat Occupy,8,1.50028589E12,1.50028603E12
Seat Occupy,9,1.50028589E12,1.50028603E12
Seat Occupy,3,1.50028589E12,1.50028603E12
Seat Occupy,11,1.50028589E12,1.50028616E12
Seat Occupy,9,1.50028603E12,1.50028616E12
Seat Occupy,3,1.50028603E12,1.50028616E12
Seat Occupy,2,1.50028603E12,1.50028616E12
Seat Occupy,8,1.50028603E12,1.50028629E12
Seat Occupy,11,1.50028616E12,1.50028629E12
Seat Occupy,9,1.50028616E12,1.50028629E12
Seat Occupy,3,1.50028616E12,1.50028642E12
Seat Occupy,11,1.50028629E12,1.50028642E12
Seat Occupy,4,1.50028629E12,1.50028642E12
Seat Occupy,2,1.50028629E12,1.50028642E12
Seat Occupy,9,1.50028629E12,1.50028668E12
Seat Occupy,4,1.50028642E12,1.50028655E12
Seat Occupy,3,1.50028642E12,1.50028655E12
Seat Occupy,8,1.50028642E12,1.50028681E12
Sound,32,1.50028642E12,1.50028655E12
