Seat Occupy,7,1.49623144E12,1.49623315E12
Light,1,1.49623144E12,1.49623276E12
Light,3,1.49623144E12,1.49623276E12
Sound,31,1.49623144E12,1.49623315E12
Seat Occupy,8,1.49623158E12,1.49623223E12
Sound,11,1.49623158E12,1.49623315E12
Presentation,0,1.49623171E12,1.49623184E12
Seat Occupy,8,1.49623223E12,1.49623276E12
Seat Occupy,8,1.49623276E12,1.49623302E12
Seat Occupy,6,1.49623276E12,1.49623315E12
Light,1,1.49623276E12,1.49623315E12
Light,3,1.49623276E12,1.49623315E12
Seat Occupy,8,1.49623302E12,1.49623315E12
