Seat Occupy,1,1.49026098E12,1.49026111E12
Seat Occupy,11,1.49026098E12,1.49026164E12
Seat Occupy,4,1.49026098E12,1.4902619E12
Sound,11,1.49026098E12,1.49026256E12
Presentation,0,1.49026111E12,1.49026125E12
Light,1,1.49026111E12,1.49026256E12
Light,2,1.49026111E12,1.49026256E12
Light,3,1.49026111E12,1.49026256E12
Sound,31,1.49026111E12,1.49026243E12
Seat Occupy,3,1.49026151E12,1.49026177E12
Seat Occupy,8,1.49026151E12,1.49026243E12
Seat Occupy,6,1.49026151E12,1.49026256E12
Seat Occupy,7,1.49026151E12,1.49026256E12
Seat Occupy,5,1.49026177E12,1.49026256E12
Existence,0,1.4902619E12,1.49026256E12
Existence,0,1.4902619E12,1.49026256E12
Existence,0,1.4902619E12,1.49026256E12
Existence,0,1.4902619E12,1.49026256E12
Existence,0,1.4902619E12,1.49026256E12
Existence,0,1.4902619E12,1.49026256E12
Existence,0,1.4902619E12,1.49026256E12
Existence,0,1.4902619E12,1.49026256E12
Existence,0,1.4902619E12,1.49026256E12
Existence,0,1.4902619E12,1.49026256E12
Seat Occupy,3,1.4902619E12,1.49026256E12
