Sound,11,1.50209783E12,1.50210059E12
Sound,31,1.50209783E12,1.5020998E12
Sound,31,1.50209993E12,1.50210059E12
Presentation,0,1.50210046E12,1.50210164E12
Sound,12,1.50210059E12,1.50210072E12
Sound,32,1.50210059E12,1.50210072E12
Sound,12,1.50210072E12,1.50210085E12
Sound,31,1.50210072E12,1.50210085E12
Sound,11,1.50210085E12,1.50210203E12
Sound,31,1.50210085E12,1.50210098E12
Sound,31,1.50210098E12,1.50210111E12
Sound,31,1.50210111E12,1.50210124E12
Sound,32,1.50210124E12,1.50210164E12
Sound,32,1.50210164E12,1.5021019E12
Presentation,0,1.50210177E12,1.50210426E12
Sound,31,1.5021019E12,1.50210203E12
Sound,12,1.50210203E12,1.50210216E12
Sound,32,1.50210203E12,1.50210216E12
Sound,12,1.50210216E12,1.50210229E12
Sound,31,1.50210216E12,1.50210229E12
Sound,11,1.50210229E12,1.50210242E12
Sound,32,1.50210229E12,1.50210255E12
Sound,12,1.50210242E12,1.50210308E12
Sound,31,1.50210255E12,1.50210268E12
Sound,32,1.50210281E12,1.50210295E12
Sound,32,1.50210295E12,1.50210308E12
Sound,11,1.50210308E12,1.50210321E12
Sound,12,1.50210321E12,1.50210399E12
Sound,31,1.50210321E12,1.50210334E12
Sound,32,1.50210334E12,1.50210373E12
Sound,31,1.50210373E12,1.50210386E12
Sound,32,1.50210386E12,1.50210426E12
Sound,11,1.50210399E12,1.50210413E12
Sound,11,1.50210413E12,1.50210426E12
Sound,12,1.50210426E12,1.50210439E12
Sound,31,1.50210426E12,1.50210465E12
Sound,11,1.50210439E12,1.50210452E12
Sound,12,1.50210452E12,1.50210465E12
Sound,11,1.50210465E12,1.50210478E12
Sound,32,1.50210465E12,1.50210478E12
