Seat Occupy,7,1.50172349E12,1.50172415E12
Seat Occupy,7,1.50172349E12,1.50172415E12
Seat Occupy,4,1.50172349E12,1.50172415E12
Seat Occupy,2,1.50172349E12,1.50172415E12
Seat Occupy,4,1.50172349E12,1.50172415E12
Seat Occupy,2,1.50172349E12,1.50172415E12
Seat Occupy,10,1.50172349E12,1.5017248E12
Seat Occupy,10,1.50172349E12,1.5017248E12
Seat Occupy,11,1.50172349E12,1.50172493E12
Seat Occupy,11,1.50172349E12,1.50172493E12
Light,1,1.50172349E12,1.50172559E12
Light,3,1.50172349E12,1.50172559E12
Sound,11,1.50172349E12,1.50172559E12
Sound,31,1.50172349E12,1.5017252E12
Light,2,1.50172507E12,1.50172559E12
Sound,32,1.5017252E12,1.50172533E12
Sound,31,1.50172533E12,1.50172546E12
Sound,32,1.50172546E12,1.50173188E12
Light,3,1.50172559E12,1.50173188E12
Light,2,1.50172559E12,1.50173188E12
Light,1,1.50172559E12,1.50173188E12
Sound,11,1.50172559E12,1.50173188E12
Presentation,0,1.50173044E12,1.50173057E12
