Existence,0,1.4957609E12,1.49576339E12
Seat Occupy,9,1.4957609E12,1.49576155E12
Seat Occupy,10,1.4957609E12,1.49576286E12
Seat Occupy,3,1.4957609E12,1.49576326E12
Seat Occupy,8,1.4957609E12,1.49576326E12
Seat Occupy,12,1.4957609E12,1.49576339E12
Light,1,1.4957609E12,1.49576339E12
Light,3,1.4957609E12,1.49576339E12
Light,2,1.4957609E12,1.49576339E12
Sound,11,1.4957609E12,1.49576339E12
Sound,31,1.4957609E12,1.49576129E12
Sound,32,1.49576129E12,1.49576142E12
Sound,31,1.49576142E12,1.49576312E12
Seat Occupy,11,1.49576168E12,1.49576181E12
Seat Occupy,11,1.49576181E12,1.49576194E12
Seat Occupy,11,1.49576194E12,1.49576208E12
Seat Occupy,11,1.49576208E12,1.49576299E12
Seat Occupy,11,1.49576299E12,1.49576312E12
Seat Occupy,11,1.49576312E12,1.49576326E12
Sound,31,1.49576312E12,1.49576339E12
