Existence,0,1.4955348E12,1.4955365E12
Existence,0,1.4955348E12,1.4955365E12
Seat Occupy,7,1.4955348E12,1.49553493E12
Seat Occupy,5,1.4955348E12,1.49553585E12
Seat Occupy,10,1.4955348E12,1.49553598E12
Seat Occupy,1,1.4955348E12,1.49553624E12
Seat Occupy,11,1.4955348E12,1.49553624E12
Seat Occupy,6,1.4955348E12,1.4955365E12
Light,2,1.4955348E12,1.4955365E12
Light,1,1.4955348E12,1.4955365E12
Light,3,1.4955348E12,1.4955365E12
Sound,11,1.4955348E12,1.4955365E12
Sound,31,1.4955348E12,1.49553545E12
Seat Occupy,7,1.49553493E12,1.49553585E12
Sound,31,1.49553545E12,1.4955365E12
Seat Occupy,7,1.49553585E12,1.4955365E12
