Chatting 47,56.0,22.0,7.117647058823529,0.0,0.0,6.0,1.5576923076923077,0.0,0.0,17.0,4.5813953488372094,0.0,6.0,11.0,4.825,0.0,0.0,15.0,4.431034482758621,0.0,
Chatting 48,15.0,9.0,2.8403361344537816,0.0,0.0,1.0,0.23076923076923078,0.0,0.0,7.0,1.9612403100775193,0.0,2.0,6.0,2.375,0.0,0.0,3.0,1.206896551724138,0.0,
Chatting 49,49.0,19.0,7.033613445378151,0.0,1.0,6.0,2.0384615384615383,0.0,0.0,13.0,3.8217054263565893,0.0,14.0,9.0,6.45,0.0,0.0,13.0,3.8793103448275863,0.0,
Chatting 50,49.0,32.0,7.2521008403361344,0.0,4.0,15.0,4.923076923076923,0.0,1.0,26.0,7.627906976744186,0.0,22.0,19.0,11.25,0.0,0.0,15.0,4.612068965517241,0.0,
Chatting 51,17.0,12.0,3.7815126050420167,0.0,0.0,5.0,1.5576923076923077,0.0,0.0,14.0,4.046511627906977,0.0,0.0,8.0,2.175,0.0,0.0,7.0,2.3879310344827585,0.0,
Chatting 52,2.0,7.0,1.0924369747899159,0.0,0.0,1.0,0.23076923076923078,0.0,0.0,3.0,1.0310077519379846,0.0,0.0,3.0,0.85,0.0,3.0,7.0,3.4224137931034484,0.0,
Chatting 53,61.0,44.0,8.344537815126051,0.0,7.0,15.0,5.461538461538462,0.0,0.0,21.0,5.75968992248062,0.0,6.0,18.0,6.625,0.0,7.0,36.0,11.155172413793103,0.0,
Chatting 54,0.0,1.0,0.4369747899159664,0.0,0.0,1.0,0.23076923076923078,0.0,0.0,1.0,0.4496124031007752,0.0,0.0,1.0,0.225,0.0,0.0,1.0,0.5689655172413793,0.0,
Chatting 55,2.0,7.0,1.3277310924369747,0.0,0.0,1.0,0.23076923076923078,0.0,0.0,5.0,1.4806201550387597,0.0,0.0,3.0,1.0,0.0,0.0,4.0,1.3448275862068966,0.0,
Chatting 56,17.0,10.0,2.563025210084034,0.0,0.0,1.0,0.23076923076923078,0.0,0.0,8.0,2.3488372093023258,0.0,1.0,5.0,1.775,0.0,0.0,6.0,1.956896551724138,0.0,
Chatting 57,24.0,20.0,4.2521008403361344,0.0,0.0,4.0,0.8269230769230769,0.0,0.0,11.0,2.9224806201550386,0.0,3.0,10.0,3.675,0.0,12.0,14.0,7.275862068965517,0.0,
Chatting 58,69.0,34.0,9.436974789915967,0.0,1.0,11.0,3.1346153846153846,0.0,0.0,18.0,5.209302325581396,0.0,46.0,21.0,17.225,0.0,2.0,21.0,6.612068965517241,0.0,
Chatting 59,25.0,9.0,3.134453781512605,0.0,0.0,1.0,0.23076923076923078,0.0,0.0,8.0,2.3488372093023258,0.0,2.0,5.0,2.0,0.0,0.0,5.0,1.7241379310344827,0.0,
Chatting 60,0.0,1.0,0.4369747899159664,0.0,0.0,1.0,0.23076923076923078,0.0,0.0,1.0,0.4496124031007752,0.0,0.0,1.0,0.225,0.0,0.0,1.0,0.5689655172413793,0.0,
Chatting 61,0.0,5.0,1.0336134453781514,0.0,0.0,1.0,0.23076923076923078,0.0,0.0,3.0,1.054263565891473,0.0,0.0,2.0,0.775,0.0,1.0,4.0,1.8017241379310345,0.0,
Chatting 62,6.0,9.0,2.142857142857143,0.0,0.0,1.0,0.23076923076923078,0.0,0.0,9.0,2.565891472868217,0.0,2.0,5.0,2.375,0.0,0.0,4.0,1.3275862068965518,0.0,
Chatting 63,7.0,4.0,1.5126050420168067,0.0,0.0,1.0,0.23076923076923078,0.0,0.0,4.0,1.3333333333333333,0.0,1.0,3.0,1.2,0.0,0.0,2.0,0.8275862068965517,0.0,
