MoveFocus,GoTour,1499680802317
Entrance,null,1499680803647
UserCount,15,1499680803648
SoundRight,71.3116145013417,1499680805392
SoundC,67.01551720930587,1499680809789
Present,106,1499680809793
Exit,null,1499680812404
UserCount,14,1499680812405
SoundRight,72.67481683161982,1499680815390
Seat3A,true,1499680817755
TotalSeatCount,5,1499680817755
SoundC,54.210802194865956,1499680819796
Present,118,1499680819799
Exit,null,1499680824812
UserCount,13,1499680824813
SoundRight,73.56641351934333,1499680825392
Entrance,null,1499680828304
UserCount,14,1499680828306
Entrance,null,1499680829723
UserCount,15,1499680829723
Temperature,25.54,1499680829803
Humidity,50.528554479007695,1499680829808
SoundC,71.84886370856825,1499680829810
Present,104,1499680829814
Brightness,244.0,1499680829840
SoundRight,73.19743170199438,1499680835391
Seat3A,false,1499680837821
TotalSeatCount,4,1499680837821
SoundC,58.433135904413454,1499680839817
Present,91,1499680839820
Entrance,null,1499680843381
UserCount,16,1499680843381
SoundRight,72.4430722060369,1499680845391
Entrance,null,1499680847581
UserCount,17,1499680847582
SoundC,65.24535518573873,1499680849823
Present,98,1499680849827
SoundRight,71.01614393045587,1499680855391
SoundC,55.369951428718224,1499680859830
Present,98,1499680859834
MoveFocus,GoTour,1499680862429
Seat2B,true,1499680863354
TotalSeatCount,5,1499680863354
SoundRight,69.79656257448774,1499680865391
SoundC,52.96571415471127,1499680869837
Present,99,1499680869841
Seat5A,true,1499680874485
TotalSeatCount,6,1499680874485
SoundRight,67.97814225662533,1499680875399
Seat5A,false,1499680879588
TotalSeatCount,5,1499680879588
SoundC,66.44593723960276,1499680879844
Present,78,1499680879847
Entrance,null,1499680880162
UserCount,18,1499680880163
Seat2B,false,1499680883425
TotalSeatCount,4,1499680883425
SoundRight,67.96859381869928,1499680885391
Seat2B,true,1499680888526
TotalSeatCount,5,1499680888526
SoundC,56.45426312235056,1499680889856
Present,92,1499680889860
Temperature,25.54,1499680890374
Humidity,50.528554479007695,1499680890378
Brightness,238.0,1499680890390
Exit,null,1499680891145
UserCount,17,1499680891146
SoundRight,67.60002922230028,1499680895391
Seat5B,true,1499680897400
TotalSeatCount,6,1499680897400
Seat5B,false,1499680899486
TotalSeatCount,5,1499680899486
SoundC,54.210802194865956,1499680899874
Present,93,1499680899878
Seat5B,true,1499680900617
TotalSeatCount,6,1499680900617
SoundRight,67.35056152844909,1499680905390
Entrance,null,1499680907172
UserCount,18,1499680907173
SoundC,59.341519288975356,1499680909881
Present,108,1499680909884
SoundRight,68.24720041569306,1499680915391
Entrance,null,1499680918338
UserCount,19,1499680918338
SoundC,56.45426312235056,1499680919887
Present,85,1499680919891
MoveFocus,GoTour,1499680922581
Seat4A,false,1499680924918
TotalSeatCount,5,1499680924918
SoundRight,70.37909357159614,1499680925392
Exit,null,1499680927958
UserCount,18,1499680927958
SoundC,61.80460425887306,1499680929894
Present,104,1499680929897
SoundRight,71.28706090204163,1499680935392
Seat5B,false,1499680938511
TotalSeatCount,4,1499680938511
Entrance,null,1499680938675
