Seat Occupy,11,1.49026465E12,1.52238843E12
Seat Occupy,9,1.49026465E12,1.52239001E12
Seat Occupy,2,1.49026465E12,1.52239027E12
Light,2,1.49026465E12,1.52239053E12
Projector,0,1.49026465E12,1.54097641E12
Brightness,1,1.52238739E12,1.54097641E12
Seat Occupy,4,1.52238739E12,1.52238765E12
Seat Occupy,6,1.52238739E12,1.52238843E12
Seat Occupy,8,1.52238739E12,1.52238843E12
Seat Occupy,3,1.52238739E12,1.52238843E12
Seat Occupy,5,1.52238739E12,1.52238843E12
Seat Occupy,1,1.52238739E12,1.52238843E12
Seat Occupy,7,1.52238739E12,1.52238857E12
Sound,12,1.52238739E12,1.54097641E12
Sound,22,1.52238739E12,1.52238778E12
Sound,32,1.52238739E12,1.52238778E12
Seat Occupy,0,1.52238752E12,1.52238896E12
Seat Occupy,4,1.52238765E12,1.52238791E12
Sound,23,1.52238778E12,1.52238791E12
Sound,33,1.52238778E12,1.52238857E12
Seat Occupy,4,1.52238791E12,1.5223883E12
Sound,22,1.52238791E12,1.52238804E12
Sound,23,1.52238804E12,1.52238843E12
Seat Occupy,6,1.52238843E12,1.52239053E12
Sound,22,1.52238843E12,1.54097641E12
Seat Occupy,4,1.52238857E12,1.54097641E12
Sound,32,1.52238857E12,1.52238909E12
Seat Occupy,11,1.5223887E12,1.52238909E12
Seat Occupy,11,1.52238909E12,1.52238948E12
Sound,33,1.52238909E12,1.54097641E12
Seat Occupy,5,1.52238935E12,1.52238961E12
Seat Occupy,0,1.52238935E12,1.54097641E12
Seat Occupy,11,1.52238948E12,1.54097641E12
Seat Occupy,5,1.52238961E12,1.52239014E12
Light,1,1.52239053E12,1.54097641E12
Light,3,1.52239053E12,1.54097641E12
