Seat Occupy,10,1.49026465E12,1.49697004E12
Projector,0,1.49026465E12,1.54097641E12
Existence,0,1.49696977E12,1.49697121E12
Seat Occupy,11,1.49696977E12,1.4969703E12
Light,2,1.49696977E12,1.49697121E12
Light,1,1.49696977E12,1.54097641E12
Light,3,1.49696977E12,1.54097641E12
Sound,11,1.49696977E12,1.49697069E12
Sound,31,1.49696977E12,1.49697082E12
Seat Occupy,11,1.4969703E12,1.49697095E12
Sound,12,1.49697069E12,1.49697095E12
Seat Occupy,11,1.49697095E12,1.49697121E12
Sound,11,1.49697095E12,1.54097641E12
Sound,31,1.49697095E12,1.54097641E12
Seat Occupy,11,1.49697121E12,1.54097641E12
