Presentation,0,1.49026256E12,1.54097641E12
Seat Occupy,1,1.49026256E12,1.49757637E12
Seat Occupy,2,1.49026256E12,1.49757729E12
Seat Occupy,0,1.49026256E12,1.49757729E12
Projector,0,1.49026256E12,1.54097641E12
Light,2,1.49757624E12,1.49757782E12
Light,1,1.49757624E12,1.49757782E12
Light,3,1.49757624E12,1.49757782E12
Sound,31,1.49757624E12,1.54097641E12
Seat Occupy,9,1.49757637E12,1.49757664E12
Existence,0,1.49757664E12,1.49757795E12
Existence,0,1.49757664E12,1.49757795E12
Existence,0,1.49757664E12,1.49757795E12
Existence,0,1.49757664E12,1.49757795E12
Existence,0,1.49757664E12,1.49757795E12
Existence,0,1.49757664E12,1.49757795E12
Existence,0,1.49757664E12,1.49757795E12
Existence,0,1.49757664E12,1.49757795E12
Seat Occupy,8,1.49757664E12,1.49757782E12
Seat Occupy,9,1.49757664E12,1.49757782E12
Seat Occupy,5,1.49757664E12,1.49757782E12
Seat Occupy,1,1.49757664E12,1.49757782E12
Seat Occupy,11,1.49757703E12,1.49757768E12
Seat Occupy,11,1.49757768E12,1.54097641E12
Seat Occupy,8,1.49757782E12,1.54097641E12
