Existence,0,1.49026256E12,1.54097641E12
Seat Occupy,9,1.49026256E12,1.52765858E12
Seat Occupy,1,1.49026256E12,1.52766068E12
Seat Occupy,9,1.49026256E12,1.52766212E12
Seat Occupy,10,1.49026256E12,1.52766225E12
Seat Occupy,8,1.49026256E12,1.52766225E12
Seat Occupy,6,1.49026256E12,1.52766225E12
Seat Occupy,5,1.49026256E12,1.52766225E12
Seat Occupy,3,1.49026256E12,1.52766238E12
Seat Occupy,2,1.49026256E12,1.52766238E12
Brightness,2,1.52765701E12,1.54097641E12
Sound,11,1.52765701E12,1.52765714E12
Sound,21,1.52765701E12,1.52766277E12
Sound,12,1.52765714E12,1.5276574E12
Sound,11,1.5276574E12,1.52765753E12
Sound,12,1.52765753E12,1.52765779E12
Sound,12,1.52765792E12,1.52765805E12
Sound,11,1.52765805E12,1.52765818E12
Sound,11,1.52765818E12,1.52765832E12
Sound,12,1.52765832E12,1.52765845E12
Sound,11,1.52765845E12,1.52765858E12
Sound,12,1.52765858E12,1.52765871E12
Sound,12,1.52765871E12,1.52765884E12
Sound,11,1.52765884E12,1.52765897E12
Sound,12,1.5276591E12,1.52765923E12
Sound,11,1.52765923E12,1.52765936E12
Sound,12,1.52765936E12,1.5276595E12
Sound,12,1.52765963E12,1.52765976E12
Sound,12,1.52765976E12,1.52765989E12
Sound,11,1.52765989E12,1.52766002E12
Sound,11,1.52766002E12,1.52766015E12
Sound,12,1.52766015E12,1.52766028E12
Sound,11,1.52766028E12,1.52766054E12
Sound,12,1.52766054E12,1.52766068E12
Sound,12,1.52766068E12,1.52766107E12
Sound,12,1.52766107E12,1.5276612E12
Sound,12,1.5276612E12,1.52766133E12
Sound,11,1.52766133E12,1.52766146E12
Sound,11,1.52766146E12,1.52766159E12
Sound,12,1.52766172E12,1.52766185E12
Sound,12,1.52766199E12,1.52766212E12
Sound,11,1.52766212E12,1.52766238E12
Sound,11,1.52766238E12,1.52766251E12
Sound,12,1.52766251E12,1.52766264E12
Sound,11,1.52766264E12,1.52766277E12
Sound,12,1.52766277E12,1.54097641E12
Sound,21,1.5276629E12,1.54097641E12
Seat Occupy,4,1.52766317E12,1.52766356E12
