Seat Occupy,4,1.49026256E12,1.52583497E12
Seat Occupy,7,1.49026256E12,1.52583497E12
Seat Occupy,9,1.49026256E12,1.52583628E12
Seat Occupy,8,1.49026256E12,1.52583982E12
Seat Occupy,10,1.49026256E12,1.52583982E12
Seat Occupy,9,1.49026256E12,1.52583982E12
Seat Occupy,11,1.49026256E12,1.52583982E12
Seat Occupy,1,1.49026256E12,1.52583995E12
Seat Occupy,2,1.49026256E12,1.52584022E12
Seat Occupy,3,1.49026256E12,1.52584022E12
Seat Occupy,4,1.49026256E12,1.52584205E12
Seat Occupy,7,1.49026256E12,1.52584205E12
Seat Occupy,5,1.49026256E12,1.52584258E12
Seat Occupy,6,1.49026256E12,1.52584258E12
Seat Occupy,9,1.49026256E12,1.52584336E12
Seat Occupy,3,1.49026256E12,1.52584743E12
Seat Occupy,4,1.49026256E12,1.52584926E12
Seat Occupy,7,1.49026256E12,1.52584926E12
Seat Occupy,9,1.49026256E12,1.52584926E12
Seat Occupy,5,1.49026256E12,1.52584965E12
Seat Occupy,6,1.49026256E12,1.52584978E12
Seat Occupy,10,1.49026256E12,1.52585293E12
Seat Occupy,10,1.49026256E12,1.52585293E12
Seat Occupy,10,1.49026256E12,1.52585293E12
Seat Occupy,10,1.49026256E12,1.52585293E12
Seat Occupy,10,1.49026256E12,1.52585293E12
Seat Occupy,9,1.49026256E12,1.52585293E12
Seat Occupy,9,1.49026256E12,1.52585293E12
Seat Occupy,9,1.49026256E12,1.52585293E12
Seat Occupy,9,1.49026256E12,1.52585293E12
Seat Occupy,9,1.49026256E12,1.52585293E12
Seat Occupy,9,1.49026256E12,1.52585293E12
Seat Occupy,8,1.49026256E12,1.52585293E12
Seat Occupy,8,1.49026256E12,1.52585293E12
Seat Occupy,8,1.49026256E12,1.52585293E12
Seat Occupy,8,1.49026256E12,1.52585293E12
Seat Occupy,8,1.49026256E12,1.52585293E12
Seat Occupy,11,1.49026256E12,1.52585516E12
Seat Occupy,1,1.49026256E12,1.52585529E12
Seat Occupy,9,1.49026256E12,1.52585647E12
Seat Occupy,7,1.49026256E12,1.52585647E12
Seat Occupy,5,1.49026256E12,1.52585686E12
Seat Occupy,6,1.49026256E12,1.52585699E12
Seat Occupy,2,1.49026256E12,1.52585765E12
Seat Occupy,9,1.49026256E12,1.52586001E12
Seat Occupy,10,1.49026256E12,1.52586001E12
Seat Occupy,8,1.49026256E12,1.52586014E12
Seat Occupy,3,1.49026256E12,1.52586184E12
Seat Occupy,11,1.49026256E12,1.52586237E12
Seat Occupy,1,1.49026256E12,1.5258625E12
Seat Occupy,9,1.49026256E12,1.52586368E12
Seat Occupy,7,1.49026256E12,1.52586368E12
Seat Occupy,4,1.49026256E12,1.52586551E12
Seat Occupy,10,1.49026256E12,1.52586722E12
Seat Occupy,8,1.49026256E12,1.52586735E12
Seat Occupy,3,1.49026256E12,1.52586905E12
Seat Occupy,11,1.49026256E12,1.52586958E12
Seat Occupy,1,1.49026256E12,1.52586958E12
Seat Occupy,9,1.49026256E12,1.52587076E12
Seat Occupy,2,1.49026256E12,1.52587429E12
Seat Occupy,9,1.49026256E12,1.52587429E12
Seat Occupy,10,1.49026256E12,1.52587443E12
Seat Occupy,8,1.49026256E12,1.52587456E12
Seat Occupy,7,1.49026256E12,1.52587482E12
Seat Occupy,3,1.49026256E12,1.52587626E12
Seat Occupy,11,1.49026256E12,1.52587679E12
Seat Occupy,1,1.49026256E12,1.52587679E12
Seat Occupy,9,1.49026256E12,1.52587783E12
Light,2,1.49026256E12,1.52583301E12
