Seat Occupy,6,1.49026465E12,1.53213744E12
Seat Occupy,3,1.49026465E12,1.53213875E12
Projector,0,1.49026465E12,1.53213836E12
Brightness,2,1.53213678E12,1.54097641E12
Existence,0,1.53213678E12,1.53213836E12
Existence,0,1.53213678E12,1.53213836E12
Existence,0,1.53213678E12,1.53213836E12
Existence,0,1.53213678E12,1.53213836E12
Existence,0,1.53213678E12,1.53213836E12
Seat Occupy,10,1.53213678E12,1.53213705E12
Seat Occupy,5,1.53213678E12,1.53213783E12
Sound,21,1.53213678E12,1.53213691E12
Sound,32,1.53213678E12,1.54097641E12
Sound,22,1.53213691E12,1.53213783E12
Seat Occupy,10,1.53213705E12,1.53213731E12
Seat Occupy,4,1.53213718E12,1.54097641E12
Seat Occupy,10,1.53213731E12,1.53213783E12
Sound,21,1.53213783E12,1.54097641E12
Sound,12,1.53213849E12,1.54097641E12
