Existence,0,1.49026256E12,1.54097641E12
Seat Occupy,3,1.49026256E12,1.53128757E12
Seat Occupy,9,1.49026256E12,1.53128783E12
Seat Occupy,4,1.49026256E12,1.53128835E12
Seat Occupy,7,1.49026256E12,1.53128849E12
Seat Occupy,10,1.49026256E12,1.53128862E12
Seat Occupy,8,1.49026256E12,1.53128875E12
Brightness,3,1.53128639E12,1.5312877E12
Sound,12,1.53128639E12,1.54097641E12
Sound,21,1.53128639E12,1.53128718E12
Sound,22,1.53128718E12,1.53128731E12
Sound,21,1.53128731E12,1.5312877E12
Brightness,2,1.5312877E12,1.53128822E12
Sound,22,1.5312877E12,1.53128783E12
Sound,21,1.53128783E12,1.53128796E12
Sound,21,1.53128809E12,1.53128822E12
Brightness,3,1.53128822E12,1.54097641E12
Sound,22,1.53128822E12,1.53128835E12
Seat Occupy,6,1.53128849E12,1.53128875E12
Sound,21,1.53128849E12,1.54097641E12
Seat Occupy,6,1.53128875E12,1.54097641E12
Light,1,1.53128875E12,1.54097641E12
Light,3,1.53128875E12,1.54097641E12
