Existence,0,1.49026256E12,1.54097641E12
Seat Occupy,11,1.49026256E12,1.52635808E12
Seat Occupy,7,1.49026256E12,1.52635834E12
Seat Occupy,10,1.49026256E12,1.52635939E12
Seat Occupy,2,1.49026256E12,1.52635939E12
Seat Occupy,6,1.49026256E12,1.52636057E12
Seat Occupy,5,1.49026256E12,1.52636097E12
Seat Occupy,11,1.49026256E12,1.52636149E12
Brightness,3,1.52635782E12,1.54097641E12
Sound,12,1.52635782E12,1.54097641E12
Sound,21,1.52635782E12,1.52635808E12
Sound,32,1.52635782E12,1.52635834E12
Seat Occupy,9,1.52635795E12,1.52635821E12
Sound,22,1.52635808E12,1.52635821E12
Seat Occupy,9,1.52635821E12,1.52635913E12
Sound,21,1.52635821E12,1.52635887E12
Sound,31,1.52635834E12,1.52635847E12
Seat Occupy,11,1.52635847E12,1.52635874E12
Sound,32,1.52635847E12,1.52636083E12
Seat Occupy,11,1.52635874E12,1.526359E12
Sound,22,1.52635887E12,1.526359E12
Seat Occupy,11,1.526359E12,1.52635926E12
Sound,21,1.526359E12,1.52635952E12
Seat Occupy,11,1.52635926E12,1.52635952E12
Seat Occupy,9,1.52635926E12,1.52636057E12
Seat Occupy,11,1.52635952E12,1.52636149E12
Sound,22,1.52635952E12,1.52635992E12
Sound,21,1.52635992E12,1.52636018E12
Sound,22,1.52636018E12,1.52636031E12
Sound,21,1.52636031E12,1.5263611E12
Seat Occupy,9,1.52636057E12,1.52636083E12
Seat Occupy,9,1.52636083E12,1.52636136E12
Sound,31,1.52636083E12,1.54097641E12
Sound,22,1.5263611E12,1.52636123E12
Sound,21,1.52636123E12,1.52636136E12
Seat Occupy,9,1.52636136E12,1.54097641E12
Sound,22,1.52636136E12,1.54097641E12
