Entrance,null,1490920246133
UserCount,2,1490920246133
Exit,null,1490920246300
UserCount,1,1490920246300
Color,white,1490920246680
LightGroup1,On,1490920246714
Color,white,1490920246798
LightGroup2,On,1490920246810
Color,white,1490920246880
LightGroup3,On,1490920246911
SoundC,56.45426312235056,1490920247697
Present,96,1490920247700
Entrance,null,1490920249708
UserCount,2,1490920249709
SoundC,50.159038478285424,1490920257702
Present,98,1490920257705
Seat5A,true,1490920264218
TotalSeatCount,1,1490920264218
SoundC,51.62091662308819,1490920267715
Present,96,1490920267718
Seat4B,true,1490920276502
TotalSeatCount,2,1490920276502
SoundC,54.210802194865956,1490920277720
Present,105,1490920277723
SoundC,52.96571415471127,1490920287725
Present,96,1490920287728
MoveFocus,GoTour,1490920295031
SoundRight,55.369951428718224,1490920295961
SoundC,48.55773214739296,1490920297731
Present,97,1490920297733
SoundC,52.96571415471127,1490920307735
Present,85,1490920307738
Entrance,null,1490920317509
UserCount,3,1490920317510
SoundC,51.62091662308819,1490920317740
Present,114,1490920317743
SoundC,50.159038478285424,1490920327745
Present,96,1490920327748
SoundC,44.808697341762915,1490920337751
Present,94,1490920337753
SoundC,61.023021476191225,1490920347764
Present,99,1490920347767
Exit,null,1490920354785
UserCount,2,1490920354786
MoveFocus,GoTour,1490920355171
Exit,null,1490920355434
UserCount,1,1490920355435
SoundRight,59.341519288975356,1490920355977
SoundC,60.20329792798059,1490920357770
Present,97,1490920357772
Entrance,null,1490920358217
UserCount,2,1490920358217
Entrance,null,1490920360545
UserCount,3,1490920360545
Entrance,null,1490920363457
UserCount,4,1490920363457
TurnOffLightGroup2,null,1490920365148
LightGroup2,Off,1490920365158
Entrance,null,1490920365945
UserCount,5,1490920365946
Entrance,null,1490920366425
UserCount,6,1490920366426
SoundC,50.159038478285424,1490920367775
Present,89,1490920367777
Entrance,null,1490920369870
UserCount,7,1490920369870
Entrance,null,1490920372524
UserCount,8,1490920372525
SoundC,48.55773214739296,1490920377780
Present,97,1490920377782
SoundC,46.78757012382582,1490920387785
Present,99,1490920387788
Exit,null,1490920394748
UserCount,7,1490920394749
TurnOnLightGroup2,null,1490920395673
Color,white,1490920395729
LightGroup2,On,1490920395757
TurnOffLightGroup2,null,1490920396398
LightGroup2,Off,1490920396418
TurnOffLightGroup1,null,1490920396868
LightGroup1,Off,1490920396888
TurnOffLightGroup3,null,1490920396894
LightGroup3,Off,1490920396937
Seat5A,false,1490920397518
TotalSeatCount,1,1490920397518
SoundC,44.808697341762915,1490920397798
Present,92,1490920397801
Entrance,null,1490920397875
UserCount,8,1490920397876
Exit,null,1490920401729
UserCount,7,1490920401730
Exit,null,1490920402431
UserCount,6,1490920402432
Exit,null,1490920403797
UserCount,5,1490920403798
