Sound_L1, 2015-09-18T18:14:13.127-0700, 2015-09-18T18:14:21.553-0700
DoorOpen, 2015-09-18T18:14:14.127-0700, 2015-09-18T18:14:34.127-0700
DoorPass, 2015-09-18T18:14:15.127-0700, 2015-09-18T18:14:15.127-0700
LightOn, 2015-09-18T18:14:17.127-0700, 2015-09-18T18:30:38.047-0700
Sound_L2, 2015-09-18T18:14:21.553-0700, 2015-09-18T18:14:44.018-0700
DoorPass, 2015-09-18T18:14:22.127-0700, 2015-09-18T18:14:22.127-0700
ChairOccupy, 2015-09-18T18:14:25.127-0700, 2015-09-18T18:30:44.047-0700
ChairOccupy, 2015-09-18T18:14:29.127-0700, 2015-09-18T18:30:08.127-0700
DoorPass, 2015-09-18T18:14:32.127-0700, 2015-09-18T18:14:32.127-0700
Sound_L1, 2015-09-18T18:14:44.018-0700, 2015-09-18T18:14:47.530-0700
Sound_L2, 2015-09-18T18:14:47.530-0700, 2015-09-18T18:14:49.530-0700
Sound_L2, 2015-09-18T18:14:57.617-0700, 2015-09-18T18:15:03.993-0700
ChairOccupy, 2015-09-18T18:15:02.127-0700, 2015-09-18T18:30:00.127-0700
Sound_L2, 2015-09-18T18:15:08.990-0700, 2015-09-18T18:15:11.223-0700
Sound_L0, 2015-09-18T18:15:11.223-0700, 2015-09-18T18:15:16.429-0700
Sound_L1, 2015-09-18T18:15:16.429-0700, 2015-09-18T18:15:18.513-0700
Sound_L0, 2015-09-18T18:15:18.513-0700, 2015-09-18T18:15:21.314-0700
Sound_L2, 2015-09-18T18:15:21.314-0700, 2015-09-18T18:15:29.141-0700
Sound_L0, 2015-09-18T18:15:29.141-0700, 2015-09-18T18:15:33.713-0700
Sound_L2, 2015-09-18T18:15:33.713-0700, 2015-09-18T18:15:35.713-0700
Sound_L2, 2015-09-18T18:15:38.913-0700, 2015-09-18T18:15:47.299-0700
Sound_L2, 2015-09-18T18:15:54.953-0700, 2015-09-18T18:15:56.953-0700
Sound_L2, 2015-09-18T18:16:06.182-0700, 2015-09-18T18:16:08.469-0700
Sound_L1, 2015-09-18T18:16:08.469-0700, 2015-09-18T18:16:10.469-0700
Sound_L1, 2015-09-18T18:16:13.921-0700, 2015-09-18T18:16:17.122-0700
Sound_L2, 2015-09-18T18:16:17.122-0700, 2015-09-18T18:16:19.164-0700
Sound_L1, 2015-09-18T18:16:19.164-0700, 2015-09-18T18:16:22.285-0700
Sound_L2, 2015-09-18T18:16:22.285-0700, 2015-09-18T18:16:26.818-0700
Sound_L0, 2015-09-18T18:16:26.818-0700, 2015-09-18T18:16:29.960-0700
Sound_L2, 2015-09-18T18:16:29.960-0700, 2015-09-18T18:16:31.960-0700
Sound_L2, 2015-09-18T18:16:34.652-0700, 2015-09-18T18:16:36.683-0700
Sound_L1, 2015-09-18T18:16:36.683-0700, 2015-09-18T18:16:38.925-0700
Sound_L2, 2015-09-18T18:16:38.925-0700, 2015-09-18T18:16:40.925-0700
Sound_L2, 2015-09-18T18:16:43.226-0700, 2015-09-18T18:16:47.633-0700
Sound_L1, 2015-09-18T18:16:47.633-0700, 2015-09-18T18:16:52.537-0700
Sound_L2, 2015-09-18T18:16:52.537-0700, 2015-09-18T18:16:57.792-0700
Sound_L1, 2015-09-18T18:16:57.792-0700, 2015-09-18T18:17:00.455-0700
Sound_L2, 2015-09-18T18:17:00.455-0700, 2015-09-18T18:17:02.649-0700
Sound_L1, 2015-09-18T18:17:02.649-0700, 2015-09-18T18:17:04.771-0700
Sound_L2, 2015-09-18T18:17:04.771-0700, 2015-09-18T18:17:08.868-0700
Sound_L1, 2015-09-18T18:17:08.868-0700, 2015-09-18T18:17:15.182-0700
Sound_L2, 2015-09-18T18:17:15.182-0700, 2015-09-18T18:17:24.358-0700
Sound_L1, 2015-09-18T18:17:24.358-0700, 2015-09-18T18:17:26.729-0700
Sound_L2, 2015-09-18T18:17:26.729-0700, 2015-09-18T18:17:28.781-0700
Sound_L3, 2015-09-18T18:17:28.781-0700, 2015-09-18T18:17:30.872-0700
Sound_L2, 2015-09-18T18:17:30.872-0700, 2015-09-18T18:17:32.959-0700
Sound_L0, 2015-09-18T18:17:32.959-0700, 2015-09-18T18:17:36.471-0700
Sound_L2, 2015-09-18T18:17:36.471-0700, 2015-09-18T18:17:36.481-0700
Sound_L3, 2015-09-18T18:17:36.481-0700, 2015-09-18T18:17:36.532-0700
Sound_L2, 2015-09-18T18:17:36.532-0700, 2015-09-18T18:17:36.652-0700
Sound_L0, 2015-09-18T18:17:36.652-0700, 2015-09-18T18:17:37.022-0700
Sound_L2, 2015-09-18T18:17:37.022-0700, 2015-09-18T18:17:37.122-0700
Sound_L3, 2015-09-18T18:17:37.122-0700, 2015-09-18T18:17:38.042-0700
Sound_L2, 2015-09-18T18:17:38.042-0700, 2015-09-18T18:17:43.016-0700
Sound_L3, 2015-09-18T18:17:43.016-0700, 2015-09-18T18:17:45.127-0700
Sound_L2, 2015-09-18T18:17:45.127-0700, 2015-09-18T18:17:51.844-0700
Sound_L3, 2015-09-18T18:17:51.844-0700, 2015-09-18T18:17:54.236-0700
Sound_L2, 2015-09-18T18:17:54.236-0700, 2015-09-18T18:17:56.329-0700
Sound_L1, 2015-09-18T18:17:56.329-0700, 2015-09-18T18:17:58.510-0700
Sound_L2, 2015-09-18T18:17:58.510-0700, 2015-09-18T18:18:05.493-0700
Sound_L0, 2015-09-18T18:18:05.493-0700, 2015-09-18T18:18:07.621-0700
Sound_L2, 2015-09-18T18:18:07.621-0700, 2015-09-18T18:18:09.688-0700
Sound_L1, 2015-09-18T18:18:09.688-0700, 2015-09-18T18:18:14.691-0700
Sound_L2, 2015-09-18T18:18:14.691-0700, 2015-09-18T18:18:14.822-0700
Sound_L3, 2015-09-18T18:18:14.822-0700, 2015-09-18T18:18:15.122-0700
Sound_L2, 2015-09-18T18:18:15.122-0700, 2015-09-18T18:18:15.622-0700
Sound_L3, 2015-09-18T18:18:15.622-0700, 2015-09-18T18:18:16.813-0700
Sound_L2, 2015-09-18T18:18:16.813-0700, 2015-09-18T18:18:22.746-0700
Sound_L3, 2015-09-18T18:18:22.746-0700, 2015-09-18T18:18:25.008-0700
Sound_L2, 2015-09-18T18:18:25.008-0700, 2015-09-18T18:18:31.964-0700
Sound_L3, 2015-09-18T18:18:31.964-0700, 2015-09-18T18:18:35.296-0700
Sound_L2, 2015-09-18T18:18:35.296-0700, 2015-09-18T18:18:38.233-0700
Sound_L0, 2015-09-18T18:18:38.233-0700, 2015-09-18T18:18:41.385-0700
Sound_L2, 2015-09-18T18:18:41.385-0700, 2015-09-18T18:18:43.506-0700
Sound_L3, 2015-09-18T18:18:43.506-0700, 2015-09-18T18:18:47.038-0700
Sound_L2, 2015-09-18T18:18:47.038-0700, 2015-09-18T18:19:00.097-0700
Sound_L1, 2015-09-18T18:19:00.097-0700, 2015-09-18T18:19:04.264-0700
Sound_L2, 2015-09-18T18:19:04.264-0700, 2015-09-18T18:19:08.953-0700
Sound_L3, 2015-09-18T18:19:08.953-0700, 2015-09-18T18:19:11.074-0700
Sound_L1, 2015-09-18T18:19:11.074-0700, 2015-09-18T18:19:13.345-0700
Sound_L0, 2015-09-18T18:19:13.345-0700, 2015-09-18T18:19:15.357-0700
Sound_L1, 2015-09-18T18:19:15.357-0700, 2015-09-18T18:19:17.608-0700
Sound_L2, 2015-09-18T18:19:17.608-0700, 2015-09-18T18:19:19.676-0700
Sound_L1, 2015-09-18T18:19:19.676-0700, 2015-09-18T18:19:21.957-0700
Sound_L2, 2015-09-18T18:19:21.957-0700, 2015-09-18T18:19:32.030-0700
Sound_L1, 2015-09-18T18:19:32.030-0700, 2015-09-18T18:19:36.392-0700
Sound_L2, 2015-09-18T18:19:36.392-0700, 2015-09-18T18:19:36.412-0700
Sound_L0, 2015-09-18T18:19:36.412-0700, 2015-09-18T18:19:36.973-0700
Sound_L1, 2015-09-18T18:19:36.973-0700, 2015-09-18T18:19:39.264-0700
Sound_L2, 2015-09-18T18:19:39.264-0700, 2015-09-18T18:19:49.841-0700
Sound_L3, 2015-09-18T18:19:49.841-0700, 2015-09-18T18:19:51.872-0700
Sound_L2, 2015-09-18T18:19:51.872-0700, 2015-09-18T18:19:53.964-0700
Sound_L1, 2015-09-18T18:19:53.964-0700, 2015-09-18T18:19:55.964-0700
Sound_L2, 2015-09-18T18:19:58.485-0700, 2015-09-18T18:20:11.900-0700
Sound_L1, 2015-09-18T18:20:11.900-0700, 2015-09-18T18:20:14.374-0700
Sound_L2, 2015-09-18T18:20:14.374-0700, 2015-09-18T18:20:20.781-0700
Sound_L3, 2015-09-18T18:20:20.781-0700, 2015-09-18T18:20:23.161-0700
Sound_L1, 2015-09-18T18:20:23.161-0700, 2015-09-18T18:20:25.193-0700
Sound_L2, 2015-09-18T18:20:25.193-0700, 2015-09-18T18:20:31.799-0700
Sound_L1, 2015-09-18T18:20:31.799-0700, 2015-09-18T18:20:33.821-0700
Sound_L2, 2015-09-18T18:20:33.821-0700, 2015-09-18T18:20:35.952-0700
Sound_L3, 2015-09-18T18:20:35.952-0700, 2015-09-18T18:20:38.143-0700
Sound_L1, 2015-09-18T18:20:38.143-0700, 2015-09-18T18:20:40.285-0700
Sound_L0, 2015-09-18T18:20:40.285-0700, 2015-09-18T18:20:42.338-0700
Sound_L2, 2015-09-18T18:20:42.338-0700, 2015-09-18T18:20:46.822-0700
Sound_L2, 2015-09-18T18:20:49.384-0700, 2015-09-18T18:20:56.578-0700
Sound_L1, 2015-09-18T18:20:56.578-0700, 2015-09-18T18:20:58.920-0700
Sound_L2, 2015-09-18T18:20:58.920-0700, 2015-09-18T18:21:01.101-0700
Sound_L1, 2015-09-18T18:21:01.101-0700, 2015-09-18T18:21:03.747-0700
Sound_L0, 2015-09-18T18:21:03.747-0700, 2015-09-18T18:21:07.770-0700
Sound_L2, 2015-09-18T18:21:07.770-0700, 2015-09-18T18:21:10.048-0700
Sound_L1, 2015-09-18T18:21:10.048-0700, 2015-09-18T18:21:10.048-0700
Sound_L2, 2015-09-18T18:21:10.048-0700, 2015-09-18T18:21:10.048-0700
Sound_L3, 2015-09-18T18:21:10.048-0700, 2015-09-18T18:21:12.221-0700
Sound_L2, 2015-09-18T18:21:12.221-0700, 2015-09-18T18:21:19.116-0700
Sound_L1, 2015-09-18T18:21:19.116-0700, 2015-09-18T18:21:22.167-0700
Sound_L2, 2015-09-18T18:21:22.167-0700, 2015-09-18T18:21:24.279-0700
Sound_L3, 2015-09-18T18:21:24.279-0700, 2015-09-18T18:21:28.501-0700
Sound_L2, 2015-09-18T18:21:28.501-0700, 2015-09-18T18:21:30.813-0700
Sound_L1, 2015-09-18T18:21:30.813-0700, 2015-09-18T18:21:33.344-0700
Sound_L0, 2015-09-18T18:21:33.344-0700, 2015-09-18T18:21:36.966-0700
Sound_L1, 2015-09-18T18:21:36.966-0700, 2015-09-18T18:21:39.578-0700
Sound_L0, 2015-09-18T18:21:39.578-0700, 2015-09-18T18:21:42.279-0700
Sound_L2, 2015-09-18T18:21:42.279-0700, 2015-09-18T18:21:46.692-0700
Sound_L3, 2015-09-18T18:21:46.692-0700, 2015-09-18T18:21:46.702-0700
Sound_L2, 2015-09-18T18:21:46.702-0700, 2015-09-18T18:21:49.224-0700
Sound_L1, 2015-09-18T18:21:49.224-0700, 2015-09-18T18:21:53.165-0700
Sound_L2, 2015-09-18T18:21:53.165-0700, 2015-09-18T18:21:59.889-0700
Sound_L3, 2015-09-18T18:21:59.889-0700, 2015-09-18T18:22:01.889-0700
Sound_L2, 2015-09-18T18:22:06.435-0700, 2015-09-18T18:22:08.435-0700
Sound_L2, 2015-09-18T18:22:11.000-0700, 2015-09-18T18:22:15.371-0700
Sound_L3, 2015-09-18T18:22:15.371-0700, 2015-09-18T18:22:18.356-0700
Sound_L0, 2015-09-18T18:22:18.356-0700, 2015-09-18T18:22:20.798-0700
Sound_L2, 2015-09-18T18:22:20.798-0700, 2015-09-18T18:22:22.949-0700
Sound_L1, 2015-09-18T18:22:22.949-0700, 2015-09-18T18:22:24.971-0700
Sound_L2, 2015-09-18T18:22:24.971-0700, 2015-09-18T18:22:26.976-0700
Sound_L1, 2015-09-18T18:22:26.976-0700, 2015-09-18T18:22:30.254-0700
Sound_L0, 2015-09-18T18:22:30.254-0700, 2015-09-18T18:22:33.317-0700
Sound_L2, 2015-09-18T18:22:33.317-0700, 2015-09-18T18:22:34.409-0700
Sound_L3, 2015-09-18T18:22:34.409-0700, 2015-09-18T18:22:35.370-0700
Sound_L1, 2015-09-18T18:22:35.370-0700, 2015-09-18T18:22:37.402-0700
Sound_L2, 2015-09-18T18:22:37.402-0700, 2015-09-18T18:22:43.792-0700
Sound_L1, 2015-09-18T18:22:43.792-0700, 2015-09-18T18:22:46.245-0700
Sound_L0, 2015-09-18T18:22:46.245-0700, 2015-09-18T18:22:48.612-0700
Sound_L2, 2015-09-18T18:22:48.612-0700, 2015-09-18T18:22:50.627-0700
Sound_L1, 2015-09-18T18:22:50.627-0700, 2015-09-18T18:22:54.910-0700
Sound_L2, 2015-09-18T18:22:54.910-0700, 2015-09-18T18:22:56.910-0700
Sound_L2, 2015-09-18T18:22:59.146-0700, 2015-09-18T18:23:03.306-0700
Sound_L1, 2015-09-18T18:23:03.306-0700, 2015-09-18T18:23:05.402-0700
Sound_L3, 2015-09-18T18:23:05.402-0700, 2015-09-18T18:23:07.573-0700
Sound_L2, 2015-09-18T18:23:07.573-0700, 2015-09-18T18:23:14.264-0700
Sound_L3, 2015-09-18T18:23:14.264-0700, 2015-09-18T18:23:16.361-0700
Sound_L2, 2015-09-18T18:23:16.361-0700, 2015-09-18T18:23:24.765-0700
