Sound_L0, 2015-09-25T15:04:21.933-0700, 2015-09-25T15:04:24.636-0700
DoorOpen, 2015-09-25T15:04:23.933-0700, 2015-09-25T15:05:46.933-0700
Sound_L2, 2015-09-25T15:04:24.636-0700, 2015-09-25T15:04:39.548-0700
DoorPass, 2015-09-25T15:04:24.933-0700, 2015-09-25T15:04:24.933-0700
ChairOccupy, 2015-09-25T15:04:28.933-0700, 2015-09-25T15:43:42.933-0700
DoorPass, 2015-09-25T15:04:45.933-0700, 2015-09-25T15:04:45.933-0700
Sound_L2, 2015-09-25T15:04:46.877-0700, 2015-09-25T15:04:49.981-0700
DoorPass, 2015-09-25T15:04:46.933-0700, 2015-09-25T15:04:46.933-0700
LightOn, 2015-09-25T15:04:47.933-0700, 2015-09-25T15:44:04.933-0700
DoorPass, 2015-09-25T15:04:48.933-0700, 2015-09-25T15:04:48.933-0700
Sound_L0, 2015-09-25T15:04:49.981-0700, 2015-09-25T15:04:52.421-0700
ChairOccupy, 2015-09-25T15:04:50.933-0700, 2015-09-25T15:32:25.933-0700
DoorPass, 2015-09-25T15:04:51.933-0700, 2015-09-25T15:04:51.933-0700
Sound_L2, 2015-09-25T15:04:52.421-0700, 2015-09-25T15:04:57.021-0700
DoorPass, 2015-09-25T15:04:58.933-0700, 2015-09-25T15:04:58.933-0700
ChairOccupy, 2015-09-25T15:05:00.833-0700, 2015-09-25T15:43:55.933-0700
DoorPass, 2015-09-25T15:05:00.933-0700, 2015-09-25T15:05:00.933-0700
ChairOccupy, 2015-09-25T15:05:01.933-0700, 2015-09-25T15:05:35.933-0700
Sound_L2, 2015-09-25T15:05:01.997-0700, 2015-09-25T15:05:07.709-0700
Sound_L1, 2015-09-25T15:05:07.709-0700, 2015-09-25T15:05:12.269-0700
Sound_L2, 2015-09-25T15:05:12.269-0700, 2015-09-25T15:05:16.677-0700
Sound_L0, 2015-09-25T15:05:16.677-0700, 2015-09-25T15:05:18.717-0700
Sound_L2, 2015-09-25T15:05:18.717-0700, 2015-09-25T15:05:25.804-0700
Sound_L0, 2015-09-25T15:05:25.804-0700, 2015-09-25T15:05:28.117-0700
Sound_L1, 2015-09-25T15:05:28.117-0700, 2015-09-25T15:05:30.157-0700
